,25L007999,25L008000,25L008001,25L008011,25L008012,25L008013
ENSMUSG00000074211,0,1222,135,290,105,0
ENSMUSG00000074212,0,484,20,488,23,0
ENSMUSG00000074215,0,0,0,0,3,0
ENSMUSG00000074218,0,0,0,0,7,0
ENSMUSG00000074227,0,554,0,24,8,0
ENSMUSG00000074238,0,322,0,214,40,0
ENSMUSG00000074247,46,899,802,807,165,5
ENSMUSG00000074259,0,1,0,1,5,0
ENSMUSG00000074282,0,5,0,68,0,0
ENSMUSG00000074283,0,6,0,0,0,0
ENSMUSG00000074305,0,4,0,15,12,0
ENSMUSG00000074336,4,2,0,20,0,0
ENSMUSG00000074345,0,0,0,27,0,0
ENSMUSG00000074358,0,16,0,4,0,0
ENSMUSG00000074361,0,8,0,1,0,0
ENSMUSG00000074364,0,0,0,0,2,0
ENSMUSG00000074384,0,2,0,16,0,0
ENSMUSG00000074403,0,3,0,0,1,0
ENSMUSG00000074405,0,14,0,294,4,0
ENSMUSG00000074406,0,13,0,0,0,0
ENSMUSG00000074452,0,17,0,0,0,0
ENSMUSG00000074476,0,56,3,27,5,0
ENSMUSG00000074480,0,328,0,21,105,0
ENSMUSG00000074505,0,6,2054,0,2,0
ENSMUSG00000074513,0,13,0,34,0,0
ENSMUSG00000074519,0,37,2,0,1,0
ENSMUSG00000074521,0,68,56,14,6,0
ENSMUSG00000074527,0,347,0,30,12,0
ENSMUSG00000074529,0,1,0,0,0,0
ENSMUSG00000074575,0,0,0,0,5,0
ENSMUSG00000074576,0,16,0,0,1,0
ENSMUSG00000074579,0,10,0,0,0,0
ENSMUSG00000074582,0,18,0,1,51,0
ENSMUSG00000074622,0,0,0,0,8,0
ENSMUSG00000074643,0,0,0,2,0,0
ENSMUSG00000074647,0,1,0,0,0,0
ENSMUSG00000074649,0,954,816,4205,245,0
ENSMUSG00000074653,0,5,1,2,2,0
ENSMUSG00000074656,8,478,126,659,144,1
ENSMUSG00000074657,0,376,0,478,75,0
ENSMUSG00000074671,0,27,0,17,1,0
ENSMUSG00000074673,0,0,0,0,54,0
ENSMUSG00000074682,0,86,59,236,53,0
ENSMUSG00000074698,10,341,10,141,43,0
ENSMUSG00000074731,0,9,0,0,0,0
ENSMUSG00000074733,0,146,0,8,2,0
ENSMUSG00000074736,0,84,0,13,25,0
ENSMUSG00000074738,0,109,0,0,2,0
ENSMUSG00000074746,0,0,0,34,3,0
ENSMUSG00000074748,22,2312,426,2632,414,0
ENSMUSG00000074754,0,14,0,69,24,0
ENSMUSG00000074766,0,0,0,0,1,0
ENSMUSG00000074781,0,184,0,243,11,0
ENSMUSG00000074785,0,3,0,0,62,0
ENSMUSG00000074794,0,6,0,1,0,0
ENSMUSG00000074797,0,664,452,267,33,0
ENSMUSG00000074802,0,28,5,8,3,0
ENSMUSG00000074818,0,0,0,1,3,0
ENSMUSG00000074826,0,1,0,0,0,0
ENSMUSG00000074847,0,0,0,0,3,0
ENSMUSG00000074862,0,3,8,2,0,0
ENSMUSG00000074863,0,127,0,3,0,0
ENSMUSG00000074872,0,11,0,10,0,0
ENSMUSG00000074884,4,954,1573,766,100,2
ENSMUSG00000074886,26,567,0,854,125,0
ENSMUSG00000074909,0,73,0,0,1,0
ENSMUSG00000074918,0,3,0,0,3,0
ENSMUSG00000074922,3,53,0,48,0,0
ENSMUSG00000074923,10,277,0,3954,18,0
ENSMUSG00000074925,0,498,0,43,0,0
ENSMUSG00000074968,0,3,0,0,0,0
ENSMUSG00000074994,0,0,0,0,7,0
ENSMUSG00000074997,0,0,0,1,0,0
ENSMUSG00000075000,0,707,70,198,71,0
ENSMUSG00000075012,0,4,0,9,5,0
ENSMUSG00000075028,0,0,0,0,2,0
ENSMUSG00000075033,0,0,0,18,0,0
ENSMUSG00000075040,0,14,0,0,0,0
ENSMUSG00000075054,0,670,0,62,4,0
ENSMUSG00000075081,0,0,0,1,0,0
ENSMUSG00000075091,0,6,0,1,0,0
ENSMUSG00000075125,0,18,0,0,0,0
ENSMUSG00000075132,0,0,0,1,0,0
ENSMUSG00000075189,0,2,0,1,1,0
ENSMUSG00000075224,0,33,131,44,1,0
ENSMUSG00000075227,42,196,1455,314,12,0
ENSMUSG00000075229,0,7,80,212,0,0
ENSMUSG00000075232,38,512,14,134,31,0
ENSMUSG00000075254,0,1,0,0,0,0
ENSMUSG00000075256,0,0,0,0,2,0
ENSMUSG00000075266,0,97,283,65,0,0
ENSMUSG00000075289,0,10,0,13,4,0
ENSMUSG00000075307,1,39,9,15,5,0
ENSMUSG00000075316,0,1,0,0,0,0
ENSMUSG00000075318,0,185,0,80,31,0
ENSMUSG00000075334,1,58,0,185,49,0
ENSMUSG00000075376,4,149,143,883,57,0
ENSMUSG00000075383,0,7,0,0,0,0
ENSMUSG00000075410,0,20,0,0,0,0
ENSMUSG00000075415,0,113,0,6,0,0
ENSMUSG00000075419,0,5,0,0,0,0
ENSMUSG00000075467,6,1086,0,576,44,0
ENSMUSG00000075470,0,179,0,119,14,0
ENSMUSG00000075478,0,2,0,159,2,0
ENSMUSG00000075486,0,298,0,263,34,0
ENSMUSG00000075528,0,0,0,1,5,0
ENSMUSG00000075569,0,0,0,0,23,0
ENSMUSG00000075593,0,8,0,0,0,0
ENSMUSG00000075595,0,48,2,21,47,0
ENSMUSG00000075600,0,47,0,4,0,0
ENSMUSG00000075700,12,207,198,169,22,0
ENSMUSG00000075701,30,457,109,220,90,0
ENSMUSG00000075702,1,134,29,177,8,0
ENSMUSG00000075703,0,62,0,310,3,0
ENSMUSG00000075704,0,105,0,4,1,0
ENSMUSG00000075705,15,178,129,165,91,6
ENSMUSG00000075706,0,802,2100,365,182,0
ENSMUSG00000076431,14,951,72,368,116,23
ENSMUSG00000076432,17,756,3,831,58,0
ENSMUSG00000076434,0,0,0,78,0,0
ENSMUSG00000076436,0,0,0,0,5,0
ENSMUSG00000076437,13,790,593,629,43,0
ENSMUSG00000076438,0,9,0,0,11,0
ENSMUSG00000076441,0,0,0,2,0,0
ENSMUSG00000077450,0,303,1703,1511,114,0
ENSMUSG00000078139,0,180,51,48,5,0
ENSMUSG00000078153,0,5,0,0,1,0
ENSMUSG00000078154,0,17,0,6,0,0
ENSMUSG00000078161,0,6,0,0,0,0
ENSMUSG00000078185,0,108,0,75,11,0
ENSMUSG00000078193,1,629,62,472,87,2
ENSMUSG00000078201,0,0,0,0,7,40
ENSMUSG00000078202,0,0,0,0,1,0
ENSMUSG00000078235,0,54,0,0,28,0
ENSMUSG00000078240,0,0,5,3,0,0
ENSMUSG00000078249,20,31,0,17,1,0
ENSMUSG00000078307,0,30,0,202,25,0
ENSMUSG00000078317,0,156,0,1,121,0
ENSMUSG00000078348,0,181,0,621,34,0
ENSMUSG00000078350,0,97,0,30,36,0
ENSMUSG00000078427,0,363,0,156,44,0
ENSMUSG00000078429,0,303,188,8,10,0
ENSMUSG00000078435,0,11,0,10,0,0
ENSMUSG00000078440,0,596,0,599,163,0
ENSMUSG00000078442,0,1,0,0,0,0
ENSMUSG00000078453,0,182,0,42,30,0
ENSMUSG00000078485,0,27,0,7,0,13
ENSMUSG00000078486,0,0,0,0,0,57
ENSMUSG00000078490,0,138,0,8,0,0
ENSMUSG00000078495,0,0,0,4,0,0
ENSMUSG00000078503,0,0,22,0,0,0
ENSMUSG00000078515,0,114,0,19,7,0
ENSMUSG00000078517,0,22,0,10,63,0
ENSMUSG00000078532,11,441,0,0,48,0
ENSMUSG00000078546,0,19,0,0,0,0
ENSMUSG00000078554,0,13,0,0,0,0
ENSMUSG00000078566,3,34,0,0,6,0
ENSMUSG00000078570,0,562,270,723,66,1
ENSMUSG00000078572,95,434,71,27,40,0
ENSMUSG00000078578,0,546,0,612,146,0
ENSMUSG00000078580,0,219,0,3,0,0
ENSMUSG00000078584,0,674,0,42,156,28
ENSMUSG00000078591,0,12,0,45,39,0
ENSMUSG00000078604,0,14,0,0,0,0
ENSMUSG00000078607,0,3,0,17,14,0
ENSMUSG00000078619,0,4,0,0,0,0
ENSMUSG00000078622,0,150,14,15,4,0
ENSMUSG00000078630,0,15,0,106,0,0
ENSMUSG00000078652,0,53,0,23,14,0
ENSMUSG00000078653,0,19,0,1,0,0
ENSMUSG00000078656,0,56,0,6,9,0
ENSMUSG00000078670,0,91,0,415,29,0
ENSMUSG00000078671,0,2,0,2,0,0
ENSMUSG00000078676,0,131,0,44,10,0
ENSMUSG00000078681,4,16,4955,116,20,0
ENSMUSG00000078695,0,113,0,107,4,0
ENSMUSG00000078713,98,1368,927,702,55,0
ENSMUSG00000078716,0,134,0,0,65,0
ENSMUSG00000078747,0,19,0,54,11,0
ENSMUSG00000078765,5,235,0,237,16,0
ENSMUSG00000078768,0,10,0,0,5,0
ENSMUSG00000078779,0,87,0,0,15,0
ENSMUSG00000078784,4,281,0,136,25,0
ENSMUSG00000078786,0,22,0,17,0,0
ENSMUSG00000078789,0,25,0,0,0,0
ENSMUSG00000078794,0,145,0,0,33,0
ENSMUSG00000078810,0,2,0,0,0,0
ENSMUSG00000078812,0,386,31,1020,169,0
ENSMUSG00000078813,0,0,0,5,4,0
ENSMUSG00000078816,0,33,0,520,0,0
ENSMUSG00000078851,2,301,4,257,22,0
ENSMUSG00000078861,0,25,0,8,1,0
ENSMUSG00000078862,0,55,0,54,5,0
ENSMUSG00000078864,1,67,0,7,0,0
ENSMUSG00000078866,0,8,0,0,0,0
ENSMUSG00000078867,0,162,0,59,2,0
ENSMUSG00000078870,0,137,5,122,7,0
ENSMUSG00000078875,0,60,12,43,0,0
ENSMUSG00000078877,0,277,102,100,3,0
ENSMUSG00000078878,1,159,0,39,20,0
ENSMUSG00000078879,3,88,354,25,0,0
ENSMUSG00000078880,0,157,2,79,4,0
ENSMUSG00000078881,0,127,4,34,4,0
ENSMUSG00000078886,1,114,0,35,2,0
ENSMUSG00000078887,3,118,0,16,7,0
ENSMUSG00000078889,0,33,22,12,0,0
ENSMUSG00000078894,0,55,0,0,3,0
ENSMUSG00000078896,6,60,315,14,0,0
ENSMUSG00000078897,1,160,1,37,4,0
ENSMUSG00000078898,2,26,120,43,3,0
ENSMUSG00000078899,0,247,0,50,6,0
ENSMUSG00000078901,0,29,27,14,4,0
ENSMUSG00000078902,0,0,0,2,0,0
ENSMUSG00000078903,2,136,0,13,9,0
ENSMUSG00000078905,0,0,2,0,0,0
ENSMUSG00000078908,0,4,0,23,0,0
ENSMUSG00000078919,0,64,0,18,0,0
ENSMUSG00000078923,7,1083,0,223,226,1
ENSMUSG00000078931,0,119,0,19,12,0
ENSMUSG00000078941,13,887,0,179,73,0
ENSMUSG00000078958,0,7,0,0,162,0
ENSMUSG00000078970,0,0,0,0,14,0
ENSMUSG00000078974,0,239,208,364,29,0
ENSMUSG00000079003,0,12,0,0,0,0
ENSMUSG00000079020,0,28,0,730,8,0
ENSMUSG00000079022,0,23,0,54,0,0
ENSMUSG00000079036,0,48,0,0,2,0
ENSMUSG00000079037,0,154,0,69,95,0
ENSMUSG00000079038,4,19,0,0,0,0
ENSMUSG00000079043,0,3,0,11,0,0
ENSMUSG00000079055,0,0,0,0,6,0
ENSMUSG00000079084,0,5,1,22,1,0
ENSMUSG00000079104,0,1,0,0,0,0
ENSMUSG00000079108,0,65,123,9,0,0
ENSMUSG00000079109,0,7,0,65,8,0
ENSMUSG00000079110,0,39,0,0,39,0
ENSMUSG00000079144,0,155,0,8,0,0
ENSMUSG00000079157,0,41,0,223,39,0
ENSMUSG00000079173,2,24,14,10,2,6
ENSMUSG00000079184,0,72,30,148,6,0
ENSMUSG00000079197,0,62,1,8,2,22
ENSMUSG00000079215,0,47,0,189,6,0
ENSMUSG00000079227,0,8,0,0,0,0
ENSMUSG00000079260,0,3,0,0,4,0
ENSMUSG00000079262,0,3,0,0,0,0
ENSMUSG00000079283,0,19,21,0,0,0
ENSMUSG00000079316,0,14,0,5,0,0
ENSMUSG00000079317,0,22,0,22,0,0
ENSMUSG00000079334,0,4,0,0,0,0
ENSMUSG00000079357,0,4,9,7,0,0
ENSMUSG00000079364,0,1,0,9,0,0
ENSMUSG00000079383,0,2,0,1,0,0
ENSMUSG00000079388,0,1,0,3,3,0
ENSMUSG00000079391,0,1,1,1,3,0
ENSMUSG00000079396,0,0,0,8,0,0
ENSMUSG00000079402,0,14,0,4,5,0
ENSMUSG00000079409,0,1,0,0,0,0
ENSMUSG00000079410,0,2,0,0,0,0
ENSMUSG00000079418,0,29,0,0,0,0
ENSMUSG00000079426,41,3122,0,2918,646,28
ENSMUSG00000079427,0,133,0,77,0,0
ENSMUSG00000079428,0,0,0,7,0,0
ENSMUSG00000079434,0,0,0,4,0,0
ENSMUSG00000079435,2,331,0,89,4,0
ENSMUSG00000079442,0,88,0,0,37,0
ENSMUSG00000079444,6,189,39,450,43,0
ENSMUSG00000079445,0,15,0,1,3,0
ENSMUSG00000079469,0,5,0,0,6,0
ENSMUSG00000079477,0,526,3,254,6,0
ENSMUSG00000079478,0,9,0,10,0,0
ENSMUSG00000079480,0,98,0,3,23,0
ENSMUSG00000079481,0,0,0,0,13,0
ENSMUSG00000079487,0,12,0,28,29,0
ENSMUSG00000079508,0,60,0,35,0,0
ENSMUSG00000079509,0,28,0,3,4,0
ENSMUSG00000079523,13,3112,1902,1959,175,10
ENSMUSG00000079555,0,3,0,4,0,0
ENSMUSG00000079557,0,1625,0,1283,149,0
ENSMUSG00000079562,0,1,0,31,2,0
ENSMUSG00000079588,0,0,574,0,0,0
ENSMUSG00000079598,6,452,0,921,102,0
ENSMUSG00000079610,0,50,0,2,17,0
ENSMUSG00000079614,0,12,0,23,0,0
ENSMUSG00000079641,0,34,0,28,6,0
ENSMUSG00000079657,0,10,0,22,3,0
ENSMUSG00000079658,0,595,0,322,32,0
ENSMUSG00000079659,0,7,0,0,0,0
ENSMUSG00000079677,22,847,127,377,74,0
ENSMUSG00000079941,0,35,0,18,3,0
ENSMUSG00000080115,0,3,154,2,0,0
ENSMUSG00000080717,0,54,276,7,11,0
ENSMUSG00000081058,0,1,0,6,0,0
ENSMUSG00000081234,0,0,7,0,0,0
ENSMUSG00000081534,0,299,0,226,149,0
ENSMUSG00000081945,0,0,5,0,0,0
ENSMUSG00000081948,0,0,0,1,0,0
ENSMUSG00000081984,0,81,0,0,0,0
ENSMUSG00000082229,0,1,0,0,4,0
ENSMUSG00000083012,0,77,11,82,3,0
ENSMUSG00000083282,0,33,0,0,3,0
ENSMUSG00000083649,0,2,0,3,0,0
ENSMUSG00000084128,0,4,0,0,0,0
ENSMUSG00000084786,0,461,331,343,29,0
ENSMUSG00000084845,0,167,0,394,22,18
ENSMUSG00000084883,0,202,1187,465,29,0
ENSMUSG00000084957,0,483,0,133,13,0
ENSMUSG00000085793,0,23,0,0,30,0
ENSMUSG00000085795,0,25,0,0,21,0
ENSMUSG00000086040,0,186,0,233,43,0
ENSMUSG00000086158,0,13,0,0,0,0
ENSMUSG00000086316,24,231,0,175,27,0
ENSMUSG00000086322,0,19,0,0,0,0
ENSMUSG00000086587,0,0,0,1,0,0
ENSMUSG00000086784,0,0,0,3,0,0
ENSMUSG00000086962,0,0,0,7,0,0
ENSMUSG00000087006,0,220,0,534,57,0
ENSMUSG00000087035,0,0,0,0,5,0
ENSMUSG00000087075,0,2,0,0,0,0
ENSMUSG00000087119,0,1,0,0,0,0
ENSMUSG00000087141,0,208,0,75,22,0
ENSMUSG00000087260,0,385,0,233,23,0
ENSMUSG00000087370,0,434,0,82,69,0
ENSMUSG00000087385,0,35,0,0,0,0
ENSMUSG00000087403,0,455,1,7,20,0
ENSMUSG00000087408,0,10,0,178,17,0
ENSMUSG00000087598,0,19,0,8,2,0
ENSMUSG00000087651,0,301,928,341,40,0
ENSMUSG00000087679,0,84,0,508,41,0
ENSMUSG00000087687,0,113,0,59,9,0
ENSMUSG00000089665,26,330,0,525,82,11
ENSMUSG00000089682,0,4,0,0,3,0
ENSMUSG00000089687,0,199,0,194,3,0
ENSMUSG00000089704,0,66,5015,17,10,0
ENSMUSG00000089715,1,1232,0,2827,667,0
ENSMUSG00000089739,4,425,0,144,85,0
ENSMUSG00000089756,0,6,0,0,0,0
ENSMUSG00000089762,0,0,0,4,3,0
ENSMUSG00000089768,0,31,0,64,33,0
ENSMUSG00000089774,0,0,0,1,8,0
ENSMUSG00000089809,0,24,0,78,0,0
ENSMUSG00000089824,0,166,0,70,3,0
ENSMUSG00000089832,0,0,0,0,30,0
ENSMUSG00000089837,0,3,0,0,14,0
ENSMUSG00000089844,0,0,0,0,1,0
ENSMUSG00000089847,75,1233,8,2831,562,0
ENSMUSG00000089857,0,0,0,0,1,0
ENSMUSG00000089862,0,108,0,34,45,1
ENSMUSG00000089865,0,10,0,0,0,0
ENSMUSG00000089872,0,177,0,0,4,0
ENSMUSG00000089901,0,3,0,0,0,0
ENSMUSG00000089911,0,5,0,0,0,0
ENSMUSG00000089917,0,8,0,0,0,0
ENSMUSG00000089922,0,0,0,0,2,0
ENSMUSG00000089945,3,18,0,9,3,0
ENSMUSG00000089951,1,27,17,5,0,0
ENSMUSG00000089989,12,235,6,206,28,0
ENSMUSG00000089996,0,23,0,68,2,0
ENSMUSG00000090000,42,1454,1023,1572,317,0
ENSMUSG00000090015,0,0,0,2,2,0
ENSMUSG00000090053,0,95,0,42,5,0
ENSMUSG00000090061,0,206,0,76,16,0
ENSMUSG00000090071,6,616,312,690,189,0
ENSMUSG00000090077,0,23,0,0,0,0
ENSMUSG00000090083,0,162,0,43,12,0
ENSMUSG00000090093,0,15,0,6,1,0
ENSMUSG00000090100,0,163,1123,62,23,0
ENSMUSG00000090110,0,0,0,0,14,0
ENSMUSG00000090112,0,13,0,64,0,0
ENSMUSG00000090115,0,0,0,4,0,0
ENSMUSG00000090125,0,417,0,216,21,0
ENSMUSG00000090137,0,336,3,329,24,0
ENSMUSG00000090206,0,17,0,0,6,0
ENSMUSG00000090213,0,536,9,339,83,3
ENSMUSG00000090223,0,165,0,141,28,0
ENSMUSG00000090236,0,0,0,9,0,0
ENSMUSG00000090247,0,50,0,0,0,0
ENSMUSG00000090258,0,85,0,88,29,0
ENSMUSG00000090266,0,74,41,22,4,0
ENSMUSG00000090290,0,0,0,13,0,0
ENSMUSG00000090291,0,20,0,0,1,0
ENSMUSG00000090362,0,0,0,0,1,0
ENSMUSG00000090363,0,20,0,4,0,0
ENSMUSG00000090364,1,3,0,0,0,0
ENSMUSG00000090411,0,0,0,7,0,0
ENSMUSG00000090553,0,308,28,44,5,0
ENSMUSG00000090619,0,1,0,1,0,0
ENSMUSG00000090626,0,4,554,0,0,0
ENSMUSG00000090659,0,10,0,15,0,0
ENSMUSG00000090691,0,37,0,66,0,0
ENSMUSG00000090733,7,724,706,786,83,2
ENSMUSG00000090751,0,13,1,27,10,0
ENSMUSG00000090799,0,160,98,73,37,0
ENSMUSG00000090841,12,756,4,688,98,0
ENSMUSG00000090862,0,495,806,281,37,0
ENSMUSG00000090935,0,370,0,476,17,0
ENSMUSG00000090946,0,229,0,0,0,0
ENSMUSG00000090981,0,0,0,4,0,0
ENSMUSG00000090996,0,58,0,33,7,0
ENSMUSG00000091002,0,19,0,0,0,0
ENSMUSG00000091013,0,4,0,0,0,0
ENSMUSG00000091076,0,0,0,0,3,0
ENSMUSG00000091144,0,0,0,36,0,0
ENSMUSG00000091183,0,46,0,0,0,0
ENSMUSG00000091228,9,649,230,533,63,0
ENSMUSG00000091264,0,761,0,1311,72,0
ENSMUSG00000091337,0,1024,17,457,29,0
ENSMUSG00000091382,0,1,0,0,0,0
ENSMUSG00000091387,0,0,18,0,0,0
ENSMUSG00000091471,0,26,0,27,2,0
ENSMUSG00000091472,0,13,0,3,0,0
ENSMUSG00000091474,0,12,0,53,0,0
ENSMUSG00000091476,0,1,0,0,0,0
ENSMUSG00000091490,0,1,0,0,0,0
ENSMUSG00000091491,0,7,0,0,0,0
ENSMUSG00000091512,0,477,0,156,32,0
ENSMUSG00000091537,7,1431,156,673,41,0
ENSMUSG00000091568,0,0,0,3,0,0
ENSMUSG00000091572,0,13,0,0,0,0
ENSMUSG00000091617,0,1,1,1,0,0
ENSMUSG00000091620,0,4,0,0,0,0
ENSMUSG00000091625,0,9,0,2,0,0
ENSMUSG00000091631,0,3,0,3,0,0
ENSMUSG00000091722,0,2,0,15,0,0
ENSMUSG00000091754,0,1,0,1,0,0
ENSMUSG00000091764,0,10,0,0,0,0
ENSMUSG00000091780,0,0,0,7,0,0
ENSMUSG00000091803,0,127,0,565,20,0
ENSMUSG00000091811,70,738,0,1846,304,0
ENSMUSG00000091896,0,474,0,286,52,0
ENSMUSG00000091898,0,12,0,73,1,0
ENSMUSG00000091924,0,5,0,0,0,0
ENSMUSG00000091931,0,38,0,12,5,0
ENSMUSG00000091955,0,111,33,82,4,0
ENSMUSG00000091956,0,2,0,0,3,0
ENSMUSG00000091962,0,2,0,0,0,0
ENSMUSG00000092035,0,48,0,0,0,0
ENSMUSG00000092060,0,0,0,0,6,0
ENSMUSG00000092074,0,175,0,133,24,0
ENSMUSG00000092083,0,0,0,35,9,0
ENSMUSG00000092118,0,2,0,3,0,0
ENSMUSG00000092120,0,0,1,0,0,0
ENSMUSG00000092162,0,1,0,0,0,0
ENSMUSG00000092167,0,5,1,4,0,0
ENSMUSG00000092216,0,46,0,466,43,0
ENSMUSG00000092232,0,103,2,193,9,1
ENSMUSG00000092260,0,65,0,0,2,0
ENSMUSG00000092310,0,3,0,1,0,0
ENSMUSG00000092335,0,16,0,0,0,0
ENSMUSG00000092349,0,0,0,0,2,0
ENSMUSG00000092356,0,3,0,11,0,0
ENSMUSG00000092360,0,0,0,1,0,0
ENSMUSG00000092416,0,13,0,11,10,0
ENSMUSG00000092417,0,79,0,34,6,0
ENSMUSG00000092470,0,0,0,5,0,0
ENSMUSG00000092534,0,10,38,3,0,0
ENSMUSG00000092544,0,2,0,0,0,0
ENSMUSG00000092558,0,6,0,57,0,0
ENSMUSG00000092607,0,317,0,210,16,0
ENSMUSG00000093445,0,5,0,0,11,0
ENSMUSG00000093485,0,0,0,0,1,0
ENSMUSG00000093536,0,0,0,0,4,0
ENSMUSG00000093575,0,7,0,43,0,0
ENSMUSG00000093593,0,132,0,0,4,1
ENSMUSG00000093661,0,93,0,0,0,0
ENSMUSG00000093674,270,9862,7736,10999,1224,61
ENSMUSG00000093752,0,149,0,47,1,0
ENSMUSG00000093755,0,2,0,0,0,0
ENSMUSG00000093769,0,2,0,0,1,0
ENSMUSG00000093803,12,53,5,188,4,0
ENSMUSG00000093866,0,23,0,8,4,0
ENSMUSG00000093904,0,877,11,556,155,0
ENSMUSG00000093910,0,3,0,0,17,0
ENSMUSG00000093930,0,468,26,707,68,0
ENSMUSG00000093942,0,3,0,0,0,0
ENSMUSG00000093954,0,88,0,14,0,0
ENSMUSG00000093979,0,5,0,0,0,0
ENSMUSG00000093985,0,37,0,5,0,0
ENSMUSG00000093989,0,86,0,213,42,0
ENSMUSG00000094018,0,0,0,4,0,0
ENSMUSG00000094076,0,8,0,2,0,0
ENSMUSG00000094081,0,9,90,0,1,0
ENSMUSG00000094103,0,248,1011,86,13,0
ENSMUSG00000094152,0,3,0,0,0,0
ENSMUSG00000094248,0,0,3,0,0,0
ENSMUSG00000094338,0,0,3,0,0,0
ENSMUSG00000094347,0,0,0,3,1,0
ENSMUSG00000094370,0,0,1,0,1,0
ENSMUSG00000094396,0,0,0,3,0,0
ENSMUSG00000094410,0,16,0,4,1,0
ENSMUSG00000094441,0,205,0,46,5,0
ENSMUSG00000094475,2,92,2,19,4,0
ENSMUSG00000094483,5,949,255,941,112,0
ENSMUSG00000094484,0,0,58,0,0,0
ENSMUSG00000094488,0,0,0,2,0,0
ENSMUSG00000094500,0,210,0,14,14,0
ENSMUSG00000094595,0,27,0,0,0,0
ENSMUSG00000094622,0,42,0,5,0,0
ENSMUSG00000094626,0,21,0,357,4,0
ENSMUSG00000094628,0,1,0,1,0,0
ENSMUSG00000094649,0,6,0,0,0,0
ENSMUSG00000094695,0,1,0,19,0,0
ENSMUSG00000094724,0,3,0,5,0,0
ENSMUSG00000094747,0,5,0,0,0,0
ENSMUSG00000094777,0,0,2,0,0,0
ENSMUSG00000094786,0,30,0,0,6,0
ENSMUSG00000094870,0,83,3,9,12,0
ENSMUSG00000094910,0,167,0,746,99,0
ENSMUSG00000094932,0,103,1,11,1,0
ENSMUSG00000094936,0,165,0,36,0,0
ENSMUSG00000095041,0,63,833,39,1,0
ENSMUSG00000095098,134,989,0,1438,342,0
ENSMUSG00000095105,0,0,0,0,35,0
ENSMUSG00000095139,0,111,0,202,7,0
ENSMUSG00000095195,0,5,1,0,0,0
ENSMUSG00000095199,0,46,6,7,0,0
ENSMUSG00000095217,0,0,2,1,0,0
ENSMUSG00000095234,0,2,0,31,1,0
ENSMUSG00000095253,0,16,0,8,9,0
ENSMUSG00000095276,0,0,0,7,0,0
ENSMUSG00000095295,0,3,0,11,0,0
ENSMUSG00000095325,0,56,0,11,27,0
ENSMUSG00000095362,0,32,4,5,0,0
ENSMUSG00000095407,0,0,0,0,3,0
ENSMUSG00000095463,0,63,0,143,0,0
ENSMUSG00000095538,21,56,0,44,8,0
ENSMUSG00000095545,1,27,114,26,0,0
ENSMUSG00000095550,0,2,0,0,0,0
ENSMUSG00000095567,0,48,7,1,15,0
ENSMUSG00000095595,0,274,964,133,17,0
ENSMUSG00000095648,0,63,19,35,0,0
ENSMUSG00000095664,0,0,0,1,0,0
ENSMUSG00000095677,3,102,0,45,12,0
ENSMUSG00000095687,0,4,0,2,0,0
ENSMUSG00000095789,0,33,0,0,0,0
ENSMUSG00000095916,0,0,0,0,1,0
ENSMUSG00000096002,0,4,0,0,0,0
ENSMUSG00000096003,0,0,0,2,0,0
ENSMUSG00000096039,8,61,4,75,0,0
ENSMUSG00000096045,0,4,0,0,0,0
ENSMUSG00000096054,0,25,0,14,22,0
ENSMUSG00000096099,0,2,0,0,0,0
ENSMUSG00000096141,0,105,0,0,0,0
ENSMUSG00000096145,0,132,0,0,15,0
ENSMUSG00000096146,0,261,0,17,19,0
ENSMUSG00000096151,0,0,0,0,1,0
ENSMUSG00000096188,0,132,0,73,18,0
ENSMUSG00000096199,0,99,0,43,6,0
ENSMUSG00000096210,0,13,0,0,0,0
ENSMUSG00000096255,2,221,0,142,29,0
ENSMUSG00000096351,0,9,0,4,20,0
ENSMUSG00000096356,0,0,0,1,0,0
ENSMUSG00000096370,0,33,0,11,0,0
ENSMUSG00000096373,0,1,0,0,0,0
ENSMUSG00000096433,2,126,0,4,12,0
ENSMUSG00000096458,0,72,0,8,0,0
ENSMUSG00000096472,0,425,0,465,66,0
ENSMUSG00000096488,0,24,0,1,3,0
ENSMUSG00000096497,0,0,1,0,0,0
ENSMUSG00000096549,0,30,0,0,3,0
ENSMUSG00000096574,0,2,0,2,1,0
ENSMUSG00000096606,0,8,0,0,0,0
ENSMUSG00000096629,0,1,0,0,0,0
ENSMUSG00000096687,0,0,0,4,0,0
ENSMUSG00000096696,0,0,0,0,10,0
ENSMUSG00000096718,0,24,0,5,0,0
ENSMUSG00000096740,0,163,4,9,11,0
ENSMUSG00000096764,0,10,0,0,0,0
ENSMUSG00000096775,0,1,0,0,0,0
ENSMUSG00000096793,0,21,0,5,1,0
ENSMUSG00000096795,0,16,0,0,0,0
ENSMUSG00000096822,0,3,0,0,0,0
ENSMUSG00000096826,0,10,0,0,0,0
ENSMUSG00000096847,5,434,0,540,63,0
ENSMUSG00000096856,0,4,0,4,1,0
ENSMUSG00000096861,0,4,0,0,0,0
ENSMUSG00000096910,0,356,0,48,11,5
ENSMUSG00000096916,0,7,0,8,0,0
ENSMUSG00000096968,0,0,0,1,0,0
ENSMUSG00000097148,0,10,11,11,1,0
ENSMUSG00000097239,0,0,0,17,12,0
