,25L007990,25L007991,25L007992,25L008002,25L008003,25L008004
ENSMUSG00000034187,0,0,0,0,14,0
ENSMUSG00000034189,0,0,0,33,56,34
ENSMUSG00000034190,0,0,0,0,8,0
ENSMUSG00000034194,0,0,0,44,0,0
ENSMUSG00000034201,0,0,0,8,11,0
ENSMUSG00000034203,55,0,26,1,115,94
ENSMUSG00000034209,0,0,0,0,203,0
ENSMUSG00000034211,0,0,0,15,76,6
ENSMUSG00000034212,0,0,18,9,0,7
ENSMUSG00000034220,0,0,13,5,0,7
ENSMUSG00000034226,0,0,0,1,0,0
ENSMUSG00000034245,0,0,0,0,15,0
ENSMUSG00000034247,0,0,0,0,14,0
ENSMUSG00000034252,0,2,0,0,0,0
ENSMUSG00000034254,0,0,0,0,4,0
ENSMUSG00000034269,0,0,0,0,19,43
ENSMUSG00000034271,0,0,0,0,68,0
ENSMUSG00000034275,0,0,0,9,137,0
ENSMUSG00000034278,0,0,0,0,21,0
ENSMUSG00000034282,0,0,0,0,8,0
ENSMUSG00000034285,0,0,45,7,13,0
ENSMUSG00000034290,0,0,0,0,22,10
ENSMUSG00000034300,0,31,0,6,44,36
ENSMUSG00000034312,0,0,0,4,17,15
ENSMUSG00000034321,0,0,0,0,65,0
ENSMUSG00000034336,0,9,0,5,135,8
ENSMUSG00000034342,0,0,0,20,160,0
ENSMUSG00000034343,0,0,0,9,0,6
ENSMUSG00000034345,5,0,9,40,442,53
ENSMUSG00000034353,0,0,0,5,176,27
ENSMUSG00000034377,0,0,0,15,54,11
ENSMUSG00000034390,0,12,0,25,11,0
ENSMUSG00000034403,0,0,0,0,122,14
ENSMUSG00000034424,0,0,0,0,24,26
ENSMUSG00000034429,0,0,0,9,10,0
ENSMUSG00000034430,0,0,0,0,243,0
ENSMUSG00000034432,0,0,0,22,7,13
ENSMUSG00000034487,0,0,0,0,1,0
ENSMUSG00000034509,0,0,0,0,37,13
ENSMUSG00000034522,0,0,0,0,0,20
ENSMUSG00000034525,0,0,0,0,10,0
ENSMUSG00000034532,0,0,0,0,8,0
ENSMUSG00000034557,0,0,0,0,4,0
ENSMUSG00000034560,0,0,0,0,13,0
ENSMUSG00000034566,0,0,1,17,109,13
ENSMUSG00000034570,0,0,0,0,0,10
ENSMUSG00000034574,0,3,0,0,147,11
ENSMUSG00000034586,0,1,27,10,8,29
ENSMUSG00000034591,0,0,0,0,120,0
ENSMUSG00000034593,0,0,0,13,16,54
ENSMUSG00000034595,0,0,3,0,0,7
ENSMUSG00000034602,0,0,0,0,44,0
ENSMUSG00000034610,0,0,10,0,0,0
ENSMUSG00000034613,0,15,0,0,0,0
ENSMUSG00000034617,0,0,0,0,4,0
ENSMUSG00000034620,0,0,0,0,11,112
ENSMUSG00000034621,0,0,0,0,0,27
ENSMUSG00000034636,0,12,0,3,264,0
ENSMUSG00000034639,0,0,0,4,0,0
ENSMUSG00000034640,0,0,0,0,15,0
ENSMUSG00000034647,0,0,0,0,1,0
ENSMUSG00000034652,0,0,0,0,4,0
ENSMUSG00000034659,0,0,0,0,58,0
ENSMUSG00000034667,0,0,0,0,5,46
ENSMUSG00000034674,0,2,0,0,71,33
ENSMUSG00000034675,0,1,0,19,103,53
ENSMUSG00000034681,0,0,0,0,35,15
ENSMUSG00000034685,0,0,0,6,0,40
ENSMUSG00000034686,0,0,0,1,0,189
ENSMUSG00000034707,0,0,0,0,1,0
ENSMUSG00000034724,0,0,0,0,0,15
ENSMUSG00000034729,0,146,21,47,368,323
ENSMUSG00000034731,0,0,8,0,32,0
ENSMUSG00000034744,0,0,33,22,76,82
ENSMUSG00000034751,0,0,0,0,0,15
ENSMUSG00000034757,0,0,0,5,13,41
ENSMUSG00000034765,0,0,0,0,16,0
ENSMUSG00000034780,0,0,0,0,26,0
ENSMUSG00000034781,0,0,0,20,6,101
ENSMUSG00000034789,0,0,46,6,0,0
ENSMUSG00000034793,0,0,0,0,12,0
ENSMUSG00000034796,0,0,0,0,22,0
ENSMUSG00000034799,0,0,0,25,62,0
ENSMUSG00000034807,1,0,0,12,11,0
ENSMUSG00000034818,0,5,6,0,1,32
ENSMUSG00000034820,0,0,0,0,19,0
ENSMUSG00000034825,0,0,0,17,149,93
ENSMUSG00000034832,0,0,0,11,144,14
ENSMUSG00000034839,0,0,0,0,2,0
ENSMUSG00000034845,0,0,0,5,51,49
ENSMUSG00000034850,0,0,0,0,0,5
ENSMUSG00000034854,0,0,127,37,0,23
ENSMUSG00000034868,0,61,28,3,168,101
ENSMUSG00000034875,0,11,33,4,152,147
ENSMUSG00000034880,0,2,0,20,273,0
ENSMUSG00000034891,0,2,0,3,100,44
ENSMUSG00000034892,0,16,31,52,378,40
ENSMUSG00000034902,0,0,0,8,56,0
ENSMUSG00000034908,0,0,0,0,42,0
ENSMUSG00000034926,0,0,0,0,18,85
ENSMUSG00000034931,0,0,0,9,0,0
ENSMUSG00000034932,0,0,0,2,0,0
ENSMUSG00000034940,0,0,10,0,73,27
ENSMUSG00000034949,0,0,0,50,0,27
ENSMUSG00000034958,0,0,164,70,326,0
ENSMUSG00000034973,0,0,0,0,5,0
ENSMUSG00000034974,0,2,0,0,0,0
ENSMUSG00000034981,0,0,0,0,68,0
ENSMUSG00000034993,0,0,73,1,0,0
ENSMUSG00000034994,0,105,57,5,375,111
ENSMUSG00000035007,0,0,0,0,2,30
ENSMUSG00000035011,0,0,58,0,358,22
ENSMUSG00000035027,0,0,0,0,86,36
ENSMUSG00000035033,0,0,0,0,0,24
ENSMUSG00000035045,0,0,0,0,6,8
ENSMUSG00000035047,0,0,0,0,0,3
ENSMUSG00000035048,0,3,0,0,96,0
ENSMUSG00000035049,0,0,20,0,0,0
ENSMUSG00000035067,0,0,0,0,0,9
ENSMUSG00000035086,0,0,0,0,111,0
ENSMUSG00000035109,0,0,0,0,10,0
ENSMUSG00000035152,0,0,0,0,36,31
ENSMUSG00000035161,0,0,0,0,9,0
ENSMUSG00000035173,0,0,0,0,2,13
ENSMUSG00000035184,0,0,0,31,111,0
ENSMUSG00000035199,0,0,0,0,10,36
ENSMUSG00000035202,0,8,18,2,56,24
ENSMUSG00000035203,0,22,54,51,487,151
ENSMUSG00000035206,0,0,0,0,2,0
ENSMUSG00000035215,6,2,0,13,647,7
ENSMUSG00000035226,0,0,0,2,22,0
ENSMUSG00000035227,0,0,0,0,220,68
ENSMUSG00000035228,0,0,0,0,0,21
ENSMUSG00000035236,0,0,0,0,60,0
ENSMUSG00000035242,70,197,154,267,1703,967
ENSMUSG00000035248,0,0,0,0,171,0
ENSMUSG00000035268,153,37,123,169,1668,325
ENSMUSG00000035278,0,2,9,13,0,0
ENSMUSG00000035283,0,0,0,0,48,5
ENSMUSG00000035285,0,4,55,0,167,0
ENSMUSG00000035297,0,29,0,9,253,31
ENSMUSG00000035299,0,0,0,0,6,0
ENSMUSG00000035311,0,0,0,0,59,0
ENSMUSG00000035314,0,5,0,0,0,14
ENSMUSG00000035329,0,0,0,0,12,0
ENSMUSG00000035354,0,0,0,10,7,0
ENSMUSG00000035370,0,0,0,5,161,12
ENSMUSG00000035372,0,0,0,0,8,0
ENSMUSG00000035390,0,0,41,0,8,0
ENSMUSG00000035397,0,15,0,0,0,0
ENSMUSG00000035401,0,0,0,2,1,0
ENSMUSG00000035439,0,0,0,0,23,0
ENSMUSG00000035443,0,0,0,0,134,0
ENSMUSG00000035456,0,0,0,0,0,12
ENSMUSG00000035469,0,0,0,0,21,0
ENSMUSG00000035476,0,0,0,3,0,0
ENSMUSG00000035478,0,0,0,0,455,15
ENSMUSG00000035495,0,0,0,0,27,1
ENSMUSG00000035505,0,4,0,0,42,0
ENSMUSG00000035521,0,0,0,0,15,0
ENSMUSG00000035529,0,0,0,8,0,0
ENSMUSG00000035530,11,13,51,28,433,90
ENSMUSG00000035547,0,0,0,0,3,0
ENSMUSG00000035559,0,0,0,11,0,5
ENSMUSG00000035566,0,0,0,0,3,0
ENSMUSG00000035569,0,0,2,0,8,0
ENSMUSG00000035572,0,0,0,0,2,0
ENSMUSG00000035576,0,0,0,0,7,0
ENSMUSG00000035585,0,0,0,0,49,0
ENSMUSG00000035595,0,0,0,0,0,12
ENSMUSG00000035597,0,0,0,1,0,0
ENSMUSG00000035601,0,0,0,6,0,3
ENSMUSG00000035606,0,11,0,0,14,0
ENSMUSG00000035620,0,0,0,0,0,2
ENSMUSG00000035623,0,0,0,0,7,0
ENSMUSG00000035629,0,0,0,0,6,0
ENSMUSG00000035640,0,0,0,0,13,1
ENSMUSG00000035642,0,0,0,16,22,43
ENSMUSG00000035674,0,14,93,97,837,112
ENSMUSG00000035686,0,0,0,4,2,0
ENSMUSG00000035754,19,0,0,15,4,0
ENSMUSG00000035764,0,0,0,0,10,0
ENSMUSG00000035765,0,0,0,0,0,18
ENSMUSG00000035770,0,0,0,10,21,10
ENSMUSG00000035772,0,0,0,0,1,0
ENSMUSG00000035776,0,0,0,0,89,0
ENSMUSG00000035781,0,0,0,2,0,0
ENSMUSG00000035790,0,0,0,2,170,27
ENSMUSG00000035824,0,0,0,0,326,5
ENSMUSG00000035828,0,0,0,13,0,0
ENSMUSG00000035835,0,0,0,0,15,7
ENSMUSG00000035849,0,0,0,0,4,195
ENSMUSG00000035851,0,0,0,0,5,1
ENSMUSG00000035863,0,1,0,12,445,126
ENSMUSG00000035864,0,0,0,3,161,41
ENSMUSG00000035868,0,0,5,0,0,0
ENSMUSG00000035877,0,0,0,0,4,0
ENSMUSG00000035878,0,0,0,1,0,0
ENSMUSG00000035885,0,36,52,18,1104,282
ENSMUSG00000035890,0,0,0,0,46,46
ENSMUSG00000035891,0,0,0,0,15,0
ENSMUSG00000035898,0,0,0,0,66,33
ENSMUSG00000035901,0,0,0,0,0,1
ENSMUSG00000035933,0,0,0,0,3,0
ENSMUSG00000035936,0,0,0,0,16,0
ENSMUSG00000035941,0,0,0,0,6,0
ENSMUSG00000035944,0,0,0,0,6,0
ENSMUSG00000035949,0,0,0,0,230,0
ENSMUSG00000035953,0,0,0,6,209,49
ENSMUSG00000035963,0,0,0,0,202,0
ENSMUSG00000035964,0,0,0,0,53,0
ENSMUSG00000036002,0,12,0,0,193,25
ENSMUSG00000036006,0,0,0,0,5,0
ENSMUSG00000036009,0,0,6,0,76,0
ENSMUSG00000036022,0,0,0,0,8,0
ENSMUSG00000036023,0,0,0,0,13,10
ENSMUSG00000036040,196,0,88,0,1098,54
ENSMUSG00000036046,0,5,0,13,101,69
ENSMUSG00000036052,0,0,0,0,80,0
ENSMUSG00000036054,0,44,0,0,25,1
ENSMUSG00000036057,0,0,0,0,3,0
ENSMUSG00000036062,0,6,0,0,8,0
ENSMUSG00000036073,0,0,0,11,333,18
ENSMUSG00000036078,0,0,0,0,23,1
ENSMUSG00000036093,0,0,0,3,33,57
ENSMUSG00000036099,0,0,0,0,19,9
ENSMUSG00000036104,0,0,0,0,18,1
ENSMUSG00000036111,47,0,0,7,48,0
ENSMUSG00000036112,0,0,0,0,202,92
ENSMUSG00000036114,0,4,37,28,348,261
ENSMUSG00000036120,0,3,22,4,111,3
ENSMUSG00000036138,0,0,45,31,451,18
ENSMUSG00000036158,0,0,0,0,38,0
ENSMUSG00000036167,0,0,0,0,78,0
ENSMUSG00000036169,1,3,0,0,0,0
ENSMUSG00000036186,0,0,0,85,0,0
ENSMUSG00000036188,0,0,0,0,22,0
ENSMUSG00000036192,0,1,5,0,13,21
ENSMUSG00000036199,0,22,0,5,624,42
ENSMUSG00000036208,0,0,0,0,1,0
ENSMUSG00000036225,0,0,0,0,75,21
ENSMUSG00000036241,0,0,0,0,319,6
ENSMUSG00000036246,0,0,0,0,14,0
ENSMUSG00000036257,0,0,0,11,0,0
ENSMUSG00000036264,0,0,0,0,0,47
ENSMUSG00000036282,0,0,0,0,8,1
ENSMUSG00000036299,0,0,0,1,96,17
ENSMUSG00000036306,0,0,0,0,118,0
ENSMUSG00000036309,0,13,8,21,221,29
ENSMUSG00000036315,0,0,0,0,27,0
ENSMUSG00000036323,0,0,0,7,39,2
ENSMUSG00000036327,0,0,0,1,0,0
ENSMUSG00000036352,0,0,0,5,270,15
ENSMUSG00000036371,0,0,0,0,151,40
ENSMUSG00000036372,0,0,123,42,589,366
ENSMUSG00000036377,0,0,0,0,0,13
ENSMUSG00000036398,0,0,241,14,297,135
ENSMUSG00000036411,0,0,0,0,0,9
ENSMUSG00000036427,0,0,0,27,12,0
ENSMUSG00000036430,0,0,0,23,296,0
ENSMUSG00000036432,0,0,0,0,0,55
ENSMUSG00000036438,0,0,0,8,241,111
ENSMUSG00000036442,0,0,0,18,0,0
ENSMUSG00000036450,0,0,0,0,104,0
ENSMUSG00000036466,0,0,0,0,54,0
ENSMUSG00000036473,0,1,0,0,49,0
ENSMUSG00000036501,0,0,0,0,13,0
ENSMUSG00000036502,0,0,0,0,31,0
ENSMUSG00000036504,8,4,8,26,364,147
ENSMUSG00000036510,0,0,0,0,0,5
ENSMUSG00000036513,0,0,0,0,3,0
ENSMUSG00000036533,0,32,0,16,0,0
ENSMUSG00000036537,0,0,0,0,17,0
ENSMUSG00000036552,0,0,0,0,17,0
ENSMUSG00000036555,0,0,0,0,35,0
ENSMUSG00000036564,0,5,0,0,497,22
ENSMUSG00000036568,0,0,0,0,1,0
ENSMUSG00000036570,0,0,0,0,0,34
ENSMUSG00000036578,0,1,84,55,556,139
ENSMUSG00000036606,0,0,0,3,0,0
ENSMUSG00000036613,0,0,0,24,170,23
ENSMUSG00000036615,0,0,0,0,0,7
ENSMUSG00000036620,0,7,8,5,35,12
ENSMUSG00000036622,0,0,0,0,3,2
ENSMUSG00000036632,0,0,0,0,0,11
ENSMUSG00000036646,0,0,0,0,53,0
ENSMUSG00000036667,0,0,0,0,34,0
ENSMUSG00000036678,0,2,0,0,0,0
ENSMUSG00000036686,4,0,0,0,0,24
ENSMUSG00000036698,0,4,0,5,222,14
ENSMUSG00000036707,0,0,0,0,41,0
ENSMUSG00000036721,0,0,0,0,25,0
ENSMUSG00000036743,0,0,0,0,12,0
ENSMUSG00000036745,0,1,0,0,0,0
ENSMUSG00000036748,0,0,0,4,50,0
ENSMUSG00000036751,0,0,0,0,22,7
ENSMUSG00000036752,0,0,0,13,4,0
ENSMUSG00000036760,0,0,0,0,115,0
ENSMUSG00000036775,0,1,15,0,0,0
ENSMUSG00000036779,0,0,0,0,0,9
ENSMUSG00000036781,0,2,0,0,25,22
ENSMUSG00000036819,0,0,0,0,19,0
ENSMUSG00000036820,0,0,0,0,87,0
ENSMUSG00000036825,0,1,0,5,41,42
ENSMUSG00000036835,0,0,0,8,74,17
ENSMUSG00000036845,23,1,4,0,123,94
ENSMUSG00000036850,0,1,0,1,42,48
ENSMUSG00000036856,0,0,0,22,40,27
ENSMUSG00000036858,0,0,0,0,1,0
ENSMUSG00000036860,44,0,0,15,470,60
ENSMUSG00000036873,0,0,0,0,1,20
ENSMUSG00000036875,0,8,0,0,0,0
ENSMUSG00000036882,0,0,0,9,6,0
ENSMUSG00000036885,0,0,0,0,4,0
ENSMUSG00000036890,0,0,0,0,0,5
ENSMUSG00000036893,0,0,0,0,6,0
ENSMUSG00000036894,0,12,0,1,66,17
ENSMUSG00000036898,0,0,0,0,83,34
ENSMUSG00000036913,0,0,9,0,93,0
ENSMUSG00000036918,0,15,0,0,21,0
ENSMUSG00000036934,0,0,0,0,20,25
ENSMUSG00000036941,0,0,0,0,6,0
ENSMUSG00000036948,0,0,0,3,11,0
ENSMUSG00000036955,0,0,0,0,0,40
ENSMUSG00000036959,0,6,0,0,25,0
ENSMUSG00000036964,0,1,0,6,3,0
ENSMUSG00000036966,0,0,0,3,89,10
ENSMUSG00000036977,0,0,0,0,68,0
ENSMUSG00000036980,0,0,0,0,4,0
ENSMUSG00000036989,0,0,0,6,63,0
ENSMUSG00000037007,0,0,0,0,26,0
ENSMUSG00000037017,0,0,11,0,17,14
ENSMUSG00000037022,0,0,0,0,10,0
ENSMUSG00000037031,0,0,0,0,195,0
ENSMUSG00000037032,29,1,73,12,871,333
ENSMUSG00000037049,0,0,0,0,40,3
ENSMUSG00000037058,0,0,0,0,39,0
ENSMUSG00000037060,0,0,0,24,12,33
ENSMUSG00000037062,0,0,0,0,39,0
ENSMUSG00000037070,0,0,4,0,0,0
ENSMUSG00000037072,0,0,0,21,0,12
ENSMUSG00000037085,0,0,18,0,0,0
ENSMUSG00000037089,0,0,0,0,24,18
ENSMUSG00000037103,0,0,13,0,60,82
ENSMUSG00000037104,0,0,0,76,72,75
ENSMUSG00000037108,0,0,0,0,13,0
ENSMUSG00000037110,0,0,0,0,25,0
ENSMUSG00000037111,0,0,0,16,16,17
ENSMUSG00000037112,0,2,0,0,0,0
ENSMUSG00000037119,0,0,0,0,45,31
ENSMUSG00000037126,0,28,145,8,297,115
ENSMUSG00000037138,0,0,0,0,1,10
ENSMUSG00000037149,0,0,0,0,93,0
ENSMUSG00000037151,0,0,0,0,0,8
ENSMUSG00000037152,5,72,141,82,659,199
ENSMUSG00000037169,0,0,0,0,2,0
ENSMUSG00000037190,0,0,27,0,116,0
ENSMUSG00000037197,0,0,0,0,0,32
ENSMUSG00000037204,0,0,0,34,668,0
ENSMUSG00000037216,0,0,0,0,0,42
ENSMUSG00000037221,0,0,0,9,0,0
ENSMUSG00000037234,0,6,0,0,10,8
ENSMUSG00000037235,0,0,0,0,38,0
ENSMUSG00000037236,0,0,0,0,37,0
ENSMUSG00000037239,0,0,0,13,14,201
ENSMUSG00000037251,0,0,0,0,424,0
ENSMUSG00000037260,0,0,0,8,0,0
ENSMUSG00000037279,0,0,0,0,0,14
ENSMUSG00000037286,0,0,0,0,16,0
ENSMUSG00000037287,0,0,0,0,154,0
ENSMUSG00000037296,0,0,0,0,3,0
ENSMUSG00000037300,0,0,0,0,60,0
ENSMUSG00000037316,0,0,0,0,6,0
ENSMUSG00000037337,0,5,0,0,0,0
ENSMUSG00000037339,0,0,0,0,700,11
ENSMUSG00000037351,0,0,0,0,14,0
ENSMUSG00000037353,0,0,0,0,24,7
ENSMUSG00000037362,0,0,0,0,30,7
ENSMUSG00000037363,2,0,0,0,0,60
ENSMUSG00000037366,0,0,0,0,0,25
ENSMUSG00000037373,0,0,35,0,8,13
ENSMUSG00000037376,3,1,0,7,33,0
ENSMUSG00000037386,0,0,0,4,0,0
ENSMUSG00000037395,0,0,0,0,6,0
ENSMUSG00000037419,0,0,0,0,15,4
ENSMUSG00000037426,0,0,0,0,20,0
ENSMUSG00000037447,0,0,0,0,125,0
ENSMUSG00000037458,0,0,0,0,51,0
ENSMUSG00000037463,0,0,0,0,0,1
ENSMUSG00000037474,0,0,0,0,4,0
ENSMUSG00000037486,0,0,0,3,19,0
ENSMUSG00000037493,0,122,39,35,510,3
ENSMUSG00000037499,0,37,124,32,897,268
ENSMUSG00000037503,7,0,0,15,55,44
ENSMUSG00000037509,0,5,0,0,73,14
ENSMUSG00000037514,0,0,13,0,3,0
ENSMUSG00000037526,0,0,0,0,15,0
ENSMUSG00000037531,0,0,2,0,7,4
ENSMUSG00000037541,0,0,0,0,0,8
ENSMUSG00000037563,0,0,47,3,106,145
ENSMUSG00000037568,0,0,0,0,8,0
ENSMUSG00000037570,0,0,0,7,0,14
ENSMUSG00000037573,0,0,0,5,0,0
ENSMUSG00000037579,0,31,0,0,0,2
ENSMUSG00000037594,0,0,0,5,0,0
ENSMUSG00000037601,1,57,444,102,996,149
ENSMUSG00000037608,0,0,0,0,0,8
ENSMUSG00000037624,0,0,0,10,27,91
ENSMUSG00000037638,0,0,0,0,130,0
ENSMUSG00000037640,0,0,0,5,11,152
ENSMUSG00000037649,0,0,0,0,8,0
ENSMUSG00000037652,0,0,0,0,36,0
ENSMUSG00000037669,0,0,0,8,107,7
ENSMUSG00000037679,0,0,0,0,0,3
ENSMUSG00000037685,0,0,0,0,1,0
ENSMUSG00000037697,0,0,0,0,39,15
ENSMUSG00000037709,0,0,0,0,30,0
ENSMUSG00000037710,0,0,69,11,615,218
ENSMUSG00000037722,0,0,0,0,15,0
ENSMUSG00000037736,0,2,0,0,37,3
ENSMUSG00000037740,0,6,24,6,97,40
ENSMUSG00000037742,1,0,0,7,14,0
ENSMUSG00000037750,0,0,0,0,17,23
ENSMUSG00000037754,0,0,13,9,75,0
ENSMUSG00000037772,0,0,0,0,32,0
ENSMUSG00000037787,0,0,0,0,14,13
ENSMUSG00000037788,0,1,0,0,0,0
ENSMUSG00000037791,0,0,8,0,0,0
ENSMUSG00000037795,0,0,0,0,0,6
ENSMUSG00000037805,41,5,20,135,472,166
ENSMUSG00000037818,0,0,0,0,4,0
ENSMUSG00000037822,0,0,0,0,67,0
ENSMUSG00000037826,0,1,12,0,3,0
ENSMUSG00000037843,0,0,0,7,0,0
ENSMUSG00000037845,0,0,0,0,4,0
ENSMUSG00000037847,0,0,0,0,5,0
ENSMUSG00000037851,0,0,0,0,7,18
ENSMUSG00000037852,0,0,0,0,96,9
ENSMUSG00000037855,0,0,0,0,56,28
ENSMUSG00000037876,0,0,0,0,17,15
ENSMUSG00000037887,0,0,18,47,115,19
ENSMUSG00000037894,3,10,3,7,195,24
ENSMUSG00000037904,0,0,0,0,0,4
ENSMUSG00000037905,0,0,0,11,90,10
ENSMUSG00000037907,0,26,0,0,12,0
ENSMUSG00000037916,0,0,0,0,11,0
ENSMUSG00000037926,0,0,0,0,66,23
ENSMUSG00000037938,0,2,0,2,32,0
ENSMUSG00000037958,0,0,0,0,0,21
ENSMUSG00000037960,0,0,0,0,48,0
ENSMUSG00000037966,0,0,139,0,144,62
ENSMUSG00000037971,0,0,19,0,34,28
ENSMUSG00000037972,0,0,0,0,0,9
ENSMUSG00000037979,0,0,0,0,188,0
ENSMUSG00000037984,0,0,0,2,121,4
ENSMUSG00000037989,0,0,0,0,107,0
ENSMUSG00000037990,0,11,0,0,52,4
ENSMUSG00000037993,0,0,0,0,329,0
ENSMUSG00000037996,0,12,0,0,0,6
ENSMUSG00000037997,0,0,0,0,187,0
ENSMUSG00000038000,2,11,0,0,0,0
ENSMUSG00000038002,0,0,0,5,0,0
ENSMUSG00000038005,0,6,0,16,8,6
ENSMUSG00000038013,0,0,0,21,38,0
ENSMUSG00000038028,0,0,0,0,32,0
ENSMUSG00000038034,0,0,0,0,0,9
ENSMUSG00000038039,0,0,0,0,8,0
ENSMUSG00000038042,0,0,0,0,0,6
ENSMUSG00000038055,0,0,0,0,202,0
ENSMUSG00000038059,0,0,31,0,5,0
ENSMUSG00000038065,0,0,0,0,1,0
ENSMUSG00000038069,0,0,0,0,0,3
ENSMUSG00000038072,0,0,0,0,52,7
ENSMUSG00000038077,0,3,0,0,33,0
ENSMUSG00000038095,0,0,0,0,0,26
ENSMUSG00000038116,0,0,0,0,193,0
ENSMUSG00000038121,0,0,0,0,35,0
ENSMUSG00000038126,0,5,0,0,1,0
ENSMUSG00000038127,0,0,0,0,219,4
ENSMUSG00000038128,0,0,0,0,16,34
ENSMUSG00000038132,0,0,0,0,15,0
ENSMUSG00000038141,0,0,0,0,16,0
ENSMUSG00000038143,0,5,9,0,79,48
ENSMUSG00000038145,0,2,0,24,160,99
ENSMUSG00000038150,0,0,0,20,204,0
ENSMUSG00000038155,0,0,0,10,4,13
ENSMUSG00000038160,0,0,0,0,47,0
ENSMUSG00000038168,0,0,0,0,12,0
ENSMUSG00000038170,0,0,0,0,53,14
ENSMUSG00000038174,0,0,0,0,4,0
ENSMUSG00000038178,0,0,0,15,0,0
ENSMUSG00000038181,0,0,0,0,12,4
ENSMUSG00000038205,0,0,0,0,168,4
ENSMUSG00000038240,0,0,0,0,3,0
ENSMUSG00000038241,0,0,0,4,0,5
ENSMUSG00000038248,0,2,0,75,603,157
ENSMUSG00000038255,0,0,0,10,267,52
ENSMUSG00000038260,0,8,34,0,12,0
ENSMUSG00000038271,98,0,0,0,29,3
ENSMUSG00000038274,0,3,29,35,412,8
ENSMUSG00000038301,0,0,5,44,28,194
ENSMUSG00000038305,0,0,0,5,0,0
ENSMUSG00000038331,0,0,0,7,6,0
ENSMUSG00000038335,0,0,0,0,8,0
ENSMUSG00000038352,0,0,0,0,1,0
ENSMUSG00000038354,0,6,0,0,0,0
ENSMUSG00000038366,143,0,0,0,15,0
ENSMUSG00000038368,0,0,0,1,0,0
ENSMUSG00000038370,0,0,0,0,22,0
ENSMUSG00000038374,0,0,0,0,37,0
ENSMUSG00000038375,0,0,0,18,352,1
ENSMUSG00000038383,0,0,0,0,0,12
ENSMUSG00000038400,0,63,75,15,962,165
ENSMUSG00000038406,0,0,0,0,4,0
ENSMUSG00000038412,0,39,19,8,164,69
ENSMUSG00000038416,0,0,0,0,9,0
ENSMUSG00000038418,0,0,15,0,40,36
ENSMUSG00000038429,0,0,0,3,0,5
ENSMUSG00000038437,0,0,0,9,0,0
ENSMUSG00000038451,0,0,0,0,2,0
ENSMUSG00000038453,0,0,0,42,154,21
ENSMUSG00000038459,0,0,0,0,4,0
ENSMUSG00000038462,12,0,0,0,12,0
ENSMUSG00000038467,0,0,0,3,0,0
ENSMUSG00000038482,0,0,0,9,10,0
ENSMUSG00000038485,0,0,0,0,0,199
ENSMUSG00000038486,0,4,0,17,110,70
ENSMUSG00000038489,24,93,121,239,2922,514
ENSMUSG00000038500,0,0,0,0,3,0
ENSMUSG00000038502,23,0,0,0,0,0
ENSMUSG00000038503,0,0,0,1,0,0
ENSMUSG00000038506,0,0,0,3,0,96
ENSMUSG00000038510,0,0,0,2,1,6
ENSMUSG00000038517,0,0,0,0,0,51
ENSMUSG00000038518,0,0,0,0,0,47
ENSMUSG00000038520,0,0,113,4,0,18
ENSMUSG00000038523,0,0,0,0,6,0
ENSMUSG00000038524,0,0,0,0,11,0
ENSMUSG00000038526,0,0,0,0,0,6
ENSMUSG00000038530,0,0,0,8,0,0
ENSMUSG00000038533,0,0,3,0,0,0
ENSMUSG00000038538,0,0,0,13,20,0
ENSMUSG00000038539,0,0,0,0,5,0
ENSMUSG00000038540,0,0,0,0,4,0
ENSMUSG00000038544,0,0,0,3,0,31
ENSMUSG00000038552,0,0,0,37,16,44
ENSMUSG00000038555,0,0,0,0,25,0
ENSMUSG00000038564,0,0,0,0,0,10
ENSMUSG00000038569,0,0,0,3,0,0
ENSMUSG00000038570,0,6,0,16,779,732
ENSMUSG00000038576,0,0,0,0,40,0
ENSMUSG00000038582,0,0,0,4,0,0
ENSMUSG00000038605,0,0,0,0,20,0
ENSMUSG00000038607,0,4,0,0,53,28
ENSMUSG00000038611,0,0,0,0,16,0
ENSMUSG00000038612,0,0,0,0,5,0
ENSMUSG00000038615,0,2,0,0,8,5
ENSMUSG00000038618,0,0,0,0,0,44
ENSMUSG00000038619,0,0,0,0,10,51
ENSMUSG00000038623,0,0,0,10,0,0
ENSMUSG00000038628,0,0,0,3,125,31
ENSMUSG00000038633,0,0,0,0,8,0
ENSMUSG00000038646,0,0,0,8,0,24
ENSMUSG00000038648,0,0,0,0,0,26
ENSMUSG00000038664,22,0,0,0,3,0
ENSMUSG00000038671,0,10,0,0,0,0
ENSMUSG00000038690,31,85,0,30,730,286
ENSMUSG00000038695,0,0,0,0,2,7
ENSMUSG00000038696,0,0,0,0,45,82
ENSMUSG00000038717,0,5,0,13,112,40
ENSMUSG00000038722,0,0,0,0,0,2
ENSMUSG00000038729,0,0,0,0,54,0
ENSMUSG00000038733,0,0,0,0,9,0
ENSMUSG00000038736,0,0,0,0,0,2
ENSMUSG00000038738,0,10,0,0,25,40
ENSMUSG00000038740,0,0,0,0,34,16
ENSMUSG00000038742,0,0,0,36,180,31
ENSMUSG00000038754,0,0,0,7,0,0
ENSMUSG00000038762,22,0,144,0,112,96
ENSMUSG00000038764,0,0,0,0,0,14
ENSMUSG00000038774,0,0,0,0,74,0
