ENSG_id,Gene_Name,Category
ENSG00000138398,PPIG,shared
ENSG00000138399,FASTKD1,shared
ENSG00000138400,MDH1B,shared
ENSG00000138411,HECW2,shared
ENSG00000138413,IDH1,shared
ENSG00000138430,OLA1,shared
ENSG00000138433,CIR1,shared
ENSG00000138434,ITPRID2,shared
ENSG00000138439,FAM117B,shared
ENSG00000138442,WDR12,shared
ENSG00000138443,ABI2,shared
ENSG00000138448,ITGAV,shared
ENSG00000138449,SLC40A1,shared
ENSG00000138459,SLC35A5,shared
ENSG00000138463,SLC49A4,shared
ENSG00000138468,SENP7,shared
ENSG00000138495,COX17,shared
ENSG00000138496,PARP9,shared
ENSG00000138587,MNS1,shared
ENSG00000138592,USP8,shared
ENSG00000138593,SECISBP2L,shared
ENSG00000138594,TMOD3,shared
ENSG00000138600,SPPL2A,shared
ENSG00000138604,GLCE,shared
ENSG00000138606,SHF,shared
ENSG00000138613,APH1B,shared
ENSG00000138614,INTS14,shared
ENSG00000138617,PARP16,shared
ENSG00000138621,PPCDC,shared
ENSG00000138623,SEMA7A,shared
ENSG00000138629,UBL7,shared
ENSG00000138639,ARHGAP24,shared
ENSG00000138640,FAM13A,shared
ENSG00000138641,HERC3,shared
ENSG00000138642,HERC6,shared
ENSG00000138646,HERC5,shared
ENSG00000138650,PCDH10,shared
ENSG00000138653,NDST4,shared
ENSG00000138658,ZGRF1,shared
ENSG00000138660,AP1AR,shared
ENSG00000138663,COPS4,shared
ENSG00000138668,HNRNPD,shared
ENSG00000138669,PRKG2,shared
ENSG00000138670,RASGEF1B,shared
ENSG00000138674,SEC31A,shared
ENSG00000138675,FGF5,shared
ENSG00000138678,GPAT3,shared
ENSG00000138685,FGF2,shared
ENSG00000138686,BBS7,shared
ENSG00000138688,KIAA1109,shared
ENSG00000138696,BMPR1B,shared
ENSG00000138698,RAP1GDS1,shared
ENSG00000138709,LARP1B,shared
ENSG00000138735,PDE5A,shared
ENSG00000138738,PRDM5,shared
ENSG00000138741,TRPC3,shared
ENSG00000138744,NAAA,shared
ENSG00000138750,NUP54,shared
ENSG00000138756,BMP2K,shared
ENSG00000138757,G3BP2,shared
ENSG00000138758,SEPTIN11,shared
ENSG00000138759,FRAS1,shared
ENSG00000138760,SCARB2,shared
ENSG00000138764,CCNG2,shared
ENSG00000138767,CNOT6L,shared
ENSG00000138768,USO1,shared
ENSG00000138769,CDKL2,shared
ENSG00000138771,SHROOM3,shared
ENSG00000138772,ANXA3,shared
ENSG00000138777,PPA2,shared
ENSG00000138778,CENPE,shared
ENSG00000138780,GSTCD,shared
ENSG00000138785,INTS12,shared
ENSG00000138792,ENPEP,shared
ENSG00000138794,CASP6,shared
ENSG00000138795,LEF1,shared
ENSG00000138796,HADH,shared
ENSG00000138801,PAPSS1,shared
ENSG00000138802,SEC24B,shared
ENSG00000138814,PPP3CA,shared
ENSG00000138821,SLC39A8,shared
ENSG00000138823,MTTP,shared
ENSG00000138829,FBN2,shared
ENSG00000138834,MAPK8IP3,shared
ENSG00000138835,RGS3,shared
ENSG00000138867,GUCD1,shared
ENSG00000138942,RNF185,shared
ENSG00000138944,SHISAL1,shared
ENSG00000139044,B4GALNT3,shared
ENSG00000139083,ETV6,shared
ENSG00000139112,GABARAPL1,shared
ENSG00000139116,KIF21A,shared
ENSG00000139117,CPNE8,shared
ENSG00000139131,YARS2,shared
ENSG00000139132,FGD4,shared
ENSG00000139133,ALG10,shared
ENSG00000139146,SINHCAF,shared
ENSG00000139154,AEBP2,shared
ENSG00000139160,ETFBKMT,shared
ENSG00000139163,ETNK1,shared
ENSG00000139168,ZCRB1,shared
ENSG00000139173,TMEM117,shared
ENSG00000139174,PRICKLE1,shared
ENSG00000139178,C1RL,shared
ENSG00000139180,NDUFA9,shared
ENSG00000139182,CLSTN3,shared
ENSG00000139187,KLRG1,shared
ENSG00000139190,VAMP1,shared
ENSG00000139192,TAPBPL,shared
ENSG00000139194,RBP5,shared
ENSG00000139197,PEX5,shared
ENSG00000139200,PIANP,shared
ENSG00000139209,SLC38A4,shared
ENSG00000139211,AMIGO2,shared
ENSG00000139218,SCAF11,shared
ENSG00000139219,COL2A1,shared
ENSG00000139220,PPFIA2,shared
ENSG00000139223,ANP32D,shared
ENSG00000139233,LLPH,shared
ENSG00000139263,LRIG3,shared
ENSG00000139266,MARCHF9,shared
ENSG00000139269,INHBE,shared
ENSG00000139289,PHLDA1,shared
ENSG00000139291,TMEM19,shared
ENSG00000139292,LGR5,shared
ENSG00000139318,DUSP6,shared
ENSG00000139323,POC1B,shared
ENSG00000139324,TMTC3,shared
ENSG00000139329,LUM,shared
ENSG00000139343,SNRPF,shared
ENSG00000139344,AMDHD1,shared
ENSG00000139350,NEDD1,shared
ENSG00000139351,SYCP3,shared
ENSG00000139354,GAS2L3,shared
ENSG00000139364,TMEM132B,shared
ENSG00000139370,SLC15A4,shared
ENSG00000139372,TDG,shared
ENSG00000139405,RITA1,shared
ENSG00000139410,SDSL,shared
ENSG00000139428,MMAB,shared
ENSG00000139433,GLTP,shared
ENSG00000139436,GIT2,shared
ENSG00000139437,TCHP,shared
ENSG00000139438,FAM222A,shared
ENSG00000139445,FOXN4,shared
ENSG00000139496,NUP58,shared
ENSG00000139505,MTMR6,shared
ENSG00000139508,SLC46A3,shared
ENSG00000139514,SLC7A1,shared
ENSG00000139515,PDX1,shared
ENSG00000139517,LNX2,shared
ENSG00000139531,SUOX,shared
ENSG00000139537,CCDC65,shared
ENSG00000139546,TARBP2,shared
ENSG00000139547,RDH16,shared
ENSG00000139567,ACVRL1,shared
ENSG00000139574,NPFF,shared
ENSG00000139579,NABP2,shared
ENSG00000139597,N4BP2L1,shared
ENSG00000139613,SMARCC2,shared
ENSG00000139618,BRCA2,shared
ENSG00000139620,KANSL2,shared
ENSG00000139624,CERS5,shared
ENSG00000139625,MAP3K12,shared
ENSG00000139629,GALNT6,shared
ENSG00000139631,CSAD,shared
ENSG00000139636,LMBR1L,shared
ENSG00000139637,MYG1,shared
ENSG00000139641,ESYT1,shared
ENSG00000139644,TMBIM6,shared
ENSG00000139645,ANKRD52,shared
ENSG00000139651,ZNF740,shared
ENSG00000139668,WDFY2,shared
ENSG00000139679,LPAR6,shared
ENSG00000139684,ESD,shared
ENSG00000139687,RB1,shared
ENSG00000139697,SBNO1,shared
ENSG00000139714,MORN3,shared
ENSG00000139718,SETD1B,shared
ENSG00000139719,VPS33A,shared
ENSG00000139722,VPS37B,shared
ENSG00000139725,RHOF,shared
ENSG00000139726,DENR,shared
ENSG00000139734,DIAPH3,shared
ENSG00000139737,SLAIN1,shared
ENSG00000139746,RBM26,shared
ENSG00000139793,MBNL2,shared
ENSG00000139800,ZIC5,shared
ENSG00000139826,ABHD13,shared
ENSG00000139832,RAB20,shared
ENSG00000139835,GRTP1,shared
ENSG00000139842,CUL4A,shared
ENSG00000139865,TTC6,shared
ENSG00000139880,CDH24,shared
ENSG00000139890,REM2,shared
ENSG00000139899,CBLN3,shared
ENSG00000139908,TSSK4,shared
ENSG00000139910,NOVA1,shared
ENSG00000139914,FITM1,shared
ENSG00000139915,MDGA2,shared
ENSG00000139921,TMX1,shared
ENSG00000139926,FRMD6,shared
ENSG00000139946,PELI2,shared
ENSG00000139970,RTN1,shared
ENSG00000139971,ARMH4,shared
ENSG00000139973,SYT16,shared
ENSG00000139974,SLC38A6,shared
ENSG00000139977,NAA30,shared
ENSG00000139990,DCAF5,shared
ENSG00000139998,RAB15,shared
ENSG00000140006,WDR89,shared
ENSG00000140009,ESR2,shared
ENSG00000140022,STON2,shared
ENSG00000140025,EFCAB11,shared
ENSG00000140043,PTGR2,shared
ENSG00000140044,JDP2,shared
ENSG00000140057,AK7,shared
ENSG00000140090,SLC24A4,shared
ENSG00000140092,FBLN5,shared
ENSG00000140104,CLBA1,shared
ENSG00000140105,WARS1,shared
ENSG00000140153,WDR20,shared
ENSG00000140157,NIPA2,shared
ENSG00000140199,SLC12A6,shared
ENSG00000140259,MFAP1,shared
ENSG00000140262,TCF12,shared
ENSG00000140263,SORD,shared
ENSG00000140264,SERF2,shared
ENSG00000140265,ZSCAN29,shared
ENSG00000140279,DUOX2,shared
ENSG00000140280,LYSMD2,shared
ENSG00000140284,SLC27A2,shared
ENSG00000140299,BNIP2,shared
ENSG00000140307,GTF2A2,shared
ENSG00000140319,SRP14,shared
ENSG00000140320,BAHD1,shared
ENSG00000140323,DISP2,shared
ENSG00000140326,CDAN1,shared
ENSG00000140332,TLE3,shared
ENSG00000140350,ANP32A,shared
ENSG00000140365,COMMD4,shared
ENSG00000140367,UBE2Q2,shared
ENSG00000140368,PSTPIP1,shared
ENSG00000140374,ETFA,shared
ENSG00000140379,BCL2A1,shared
ENSG00000140382,HMG20A,shared
ENSG00000140386,SCAPER,shared
ENSG00000140391,TSPAN3,shared
ENSG00000140395,WDR61,shared
ENSG00000140396,NCOA2,shared
ENSG00000140398,NEIL1,shared
ENSG00000140400,MAN2C1,shared
ENSG00000140406,TLNRD1,shared
ENSG00000140416,TPM1,shared
ENSG00000140443,IGF1R,shared
ENSG00000140450,ARRDC4,shared
ENSG00000140451,PIF1,shared
ENSG00000140455,USP3,shared
ENSG00000140463,BBS4,shared
ENSG00000140464,PML,shared
ENSG00000140465,CYP1A1,shared
ENSG00000140470,ADAMTS17,shared
ENSG00000140471,LINS1,shared
ENSG00000140474,ULK3,shared
ENSG00000140478,GOLGA6D,shared
ENSG00000140479,PCSK6,shared
ENSG00000140481,CCDC33,shared
ENSG00000140497,SCAMP2,shared
ENSG00000140511,HAPLN3,shared
ENSG00000140521,POLG,shared
ENSG00000140525,FANCI,shared
ENSG00000140526,ABHD2,shared
ENSG00000140527,WDR93,shared
ENSG00000140534,TICRR,shared
ENSG00000140543,DET1,shared
ENSG00000140545,MFGE8,shared
ENSG00000140548,ZNF710,shared
ENSG00000140553,UNC45A,shared
ENSG00000140557,ST8SIA2,shared
ENSG00000140563,MCTP2,shared
ENSG00000140564,FURIN,shared
ENSG00000140575,IQGAP1,shared
ENSG00000140577,CRTC3,shared
ENSG00000140598,EFL1,shared
ENSG00000140600,SH3GL3,shared
ENSG00000140612,SEC11A,shared
ENSG00000140632,GLYR1,shared
ENSG00000140650,PMM2,shared
ENSG00000140678,ITGAX,shared
ENSG00000140682,TGFB1I1,shared
ENSG00000140688,RUSF1,shared
ENSG00000140691,ARMC5,shared
ENSG00000140694,PARN,shared
ENSG00000140718,FTO,shared
ENSG00000140740,UQCRC2,shared
ENSG00000140743,CDR2,shared
ENSG00000140750,ARHGAP17,shared
ENSG00000140795,MYLK3,shared
ENSG00000140807,NKD1,shared
ENSG00000140829,DHX38,shared
ENSG00000140830,TXNL4B,shared
ENSG00000140832,MARVELD3,shared
ENSG00000140835,CHST4,shared
ENSG00000140836,ZFHX3,shared
ENSG00000140848,CPNE2,shared
ENSG00000140853,NLRC5,shared
ENSG00000140854,KATNB1,shared
ENSG00000140859,KIFC3,shared
ENSG00000140873,ADAMTS18,shared
ENSG00000140876,NUDT7,shared
ENSG00000140905,GCSH,shared
ENSG00000140931,CMTM3,shared
ENSG00000140939,NOL3,shared
ENSG00000140941,MAP1LC3B,shared
ENSG00000140943,MBTPS1,shared
ENSG00000140948,ZCCHC14,shared
ENSG00000140950,MEAK7,shared
ENSG00000140961,OSGIN1,shared
ENSG00000140968,IRF8,shared
ENSG00000140983,RHOT2,shared
ENSG00000140986,RPL3L,shared
ENSG00000140987,ZSCAN32,shared
ENSG00000140988,RPS2,shared
ENSG00000140990,NDUFB10,shared
ENSG00000140992,PDPK1,shared
ENSG00000140993,TIGD7,shared
ENSG00000140995,DEF8,shared
ENSG00000141002,TCF25,shared
ENSG00000141012,GALNS,shared
ENSG00000141013,GAS8,shared
ENSG00000141026,MED9,shared
ENSG00000141027,NCOR1,shared
ENSG00000141030,COPS3,shared
ENSG00000141034,GID4,shared
ENSG00000141040,ZNF287,shared
ENSG00000141052,MYOCD,shared
ENSG00000141068,KSR1,shared
ENSG00000141076,UTP4,shared
ENSG00000141084,RANBP10,shared
ENSG00000141098,GFOD2,shared
ENSG00000141101,NOB1,shared
ENSG00000141127,PRPSAP2,shared
ENSG00000141179,PCTP,shared
ENSG00000141194,OR4D1,shared
ENSG00000141198,TOM1L1,shared
ENSG00000141219,C17orf80,shared
ENSG00000141232,TOB1,shared
ENSG00000141252,VPS53,shared
ENSG00000141258,SGSM2,shared
ENSG00000141279,NPEPPS,shared
ENSG00000141293,SKAP1,shared
ENSG00000141294,LRRC46,shared
ENSG00000141295,SCRN2,shared
ENSG00000141298,SSH2,shared
ENSG00000141314,RHBDL3,shared
ENSG00000141337,ARSG,shared
ENSG00000141349,G6PC3,shared
ENSG00000141367,CLTC,shared
ENSG00000141376,BCAS3,shared
ENSG00000141378,PTRH2,shared
ENSG00000141380,SS18,shared
ENSG00000141384,TAF4B,shared
ENSG00000141385,AFG3L2,shared
ENSG00000141391,PRELID3A,shared
ENSG00000141401,IMPA2,shared
ENSG00000141404,GNAL,shared
ENSG00000141424,SLC39A6,shared
ENSG00000141425,RPRD1A,shared
ENSG00000141428,C18orf21,shared
ENSG00000141429,GALNT1,shared
ENSG00000141431,ASXL3,shared
ENSG00000141437,SLC25A52,shared
ENSG00000141441,GAREM1,shared
ENSG00000141446,ESCO1,shared
ENSG00000141447,OSBPL1A,shared
ENSG00000141448,GATA6,shared
ENSG00000141449,GREB1L,shared
ENSG00000141452,RMC1,shared
ENSG00000141456,PELP1,shared
ENSG00000141458,NPC1,shared
ENSG00000141480,ARRB2,shared
ENSG00000141485,SLC13A5,shared
ENSG00000141497,ZMYND15,shared
ENSG00000141499,WRAP53,shared
ENSG00000141503,MINK1,shared
ENSG00000141504,SAT2,shared
ENSG00000141505,ASGR1,shared
ENSG00000141506,PIK3R5,shared
ENSG00000141510,TP53,shared
ENSG00000141519,CCDC40,shared
ENSG00000141522,ARHGDIA,shared
ENSG00000141524,TMC6,shared
ENSG00000141526,SLC16A3,shared
ENSG00000141540,TTYH2,shared
ENSG00000141542,RAB40B,shared
ENSG00000141543,EIF4A3,shared
ENSG00000141551,CSNK1D,shared
ENSG00000141552,ANAPC11,shared
ENSG00000141556,TBCD,shared
ENSG00000141560,FN3KRP,shared
ENSG00000141562,NARF,shared
ENSG00000141564,RPTOR,shared
ENSG00000141568,FOXK2,shared
ENSG00000141569,TRIM65,shared
ENSG00000141570,CBX8,shared
ENSG00000141574,SECTM1,shared
ENSG00000141576,RNF157,shared
ENSG00000141577,CEP131,shared
ENSG00000141580,WDR45B,shared
ENSG00000141582,CBX4,shared
ENSG00000141622,RNF165,shared
ENSG00000141627,DYM,shared
ENSG00000141639,MAPK4,shared
ENSG00000141642,ELAC1,shared
ENSG00000141644,MBD1,shared
ENSG00000141646,SMAD4,shared
ENSG00000141655,TNFRSF11A,shared
ENSG00000141664,ZCCHC2,shared
ENSG00000141665,FBXO15,shared
ENSG00000141682,PMAIP1,shared
ENSG00000141696,P3H4,shared
ENSG00000141698,NT5C3B,shared
ENSG00000141699,RETREG3,shared
ENSG00000141736,ERBB2,shared
ENSG00000141738,GRB7,shared
ENSG00000141741,MIEN1,shared
ENSG00000141744,PNMT,shared
ENSG00000141748,ARL5C,shared
ENSG00000141750,STAC2,shared
ENSG00000141753,IGFBP4,shared
ENSG00000141756,FKBP10,shared
ENSG00000141759,TXNL4A,shared
ENSG00000141837,CACNA1A,shared
ENSG00000141854,MISP3,shared
ENSG00000141858,SAMD1,shared
ENSG00000141867,BRD4,shared
ENSG00000141873,SLC39A3,shared
ENSG00000141905,NFIC,shared
ENSG00000141933,TPGS1,shared
ENSG00000141934,PLPP2,shared
ENSG00000141956,PRDM15,shared
ENSG00000141959,PFKL,shared
ENSG00000141965,FEM1A,shared
ENSG00000141968,VAV1,shared
ENSG00000141971,MVB12A,shared
ENSG00000141977,CIB3,shared
ENSG00000141985,SH3GL1,shared
ENSG00000141994,DUS3L,shared
ENSG00000142002,DPP9,shared
ENSG00000142039,CCDC97,shared
ENSG00000142046,TMEM91,shared
ENSG00000142065,ZFP14,shared
ENSG00000142082,SIRT3,shared
ENSG00000142089,IFITM3,shared
ENSG00000142102,PGGHG,shared
ENSG00000142149,HUNK,shared
ENSG00000142156,COL6A1,shared
ENSG00000142166,IFNAR1,shared
ENSG00000142168,SOD1,shared
ENSG00000142173,COL6A2,shared
ENSG00000142178,SIK1,shared
ENSG00000142186,SCYL1,shared
ENSG00000142188,TMEM50B,shared
ENSG00000142192,APP,shared
ENSG00000142197,DOP1B,shared
ENSG00000142207,URB1,shared
ENSG00000142208,AKT1,shared
ENSG00000142227,EMP3,shared
ENSG00000142230,SAE1,shared
ENSG00000142235,LMTK3,shared
ENSG00000142252,GEMIN7,shared
ENSG00000142279,WTIP,shared
ENSG00000142303,ADAMTS10,shared
ENSG00000142327,RNPEPL1,shared
ENSG00000142330,CAPN10,shared
ENSG00000142347,MYO1F,shared
ENSG00000142396,ERVK3-1,shared
ENSG00000142408,CACNG8,shared
ENSG00000142409,ZNF787,shared
ENSG00000142444,TIMM29,shared
ENSG00000142449,FBN3,shared
ENSG00000142453,CARM1,shared
ENSG00000142459,EVI5L,shared
ENSG00000142494,SLC47A1,shared
ENSG00000142507,PSMB6,shared
ENSG00000142512,SIGLEC10,shared
ENSG00000142528,ZNF473,shared
ENSG00000142530,GARIN5A,shared
ENSG00000142534,RPS11,shared
ENSG00000142538,PTH2,shared
ENSG00000142541,RPL13A,shared
ENSG00000142544,CTU1,shared
ENSG00000142546,NOSIP,shared
ENSG00000142549,IGLON5,shared
ENSG00000142552,RCN3,shared
ENSG00000142556,ZNF614,shared
ENSG00000142599,RERE,shared
ENSG00000142609,CFAP74,shared
ENSG00000142611,PRDM16,shared
ENSG00000142621,FHAD1,shared
ENSG00000142623,PADI1,shared
ENSG00000142627,EPHA2,shared
ENSG00000142632,ARHGEF19,shared
ENSG00000142634,EFHD2,shared
ENSG00000142655,PEX14,shared
ENSG00000142657,PGD,shared
ENSG00000142661,MYOM3,shared
ENSG00000142669,SH3BGRL3,shared
ENSG00000142675,CNKSR1,shared
ENSG00000142676,RPL11,shared
ENSG00000142686,C1orf216,shared
ENSG00000142687,KIAA0319L,shared
ENSG00000142700,DMRTA2,shared
ENSG00000142731,PLK4,shared
ENSG00000142733,MAP3K6,shared
ENSG00000142748,FCN3,shared
ENSG00000142751,GPN2,shared
ENSG00000142765,SYTL1,shared
ENSG00000142784,WDTC1,shared
ENSG00000142794,NBPF3,shared
ENSG00000142856,ITGB3BP,shared
ENSG00000142864,SERBP1,shared
ENSG00000142867,BCL10,shared
ENSG00000142871,CCN1,shared
ENSG00000142875,PRKACB,shared
ENSG00000142892,PIGK,shared
ENSG00000142920,AZIN2,shared
ENSG00000142937,RPS8,shared
ENSG00000142945,KIF2C,shared
ENSG00000142949,PTPRF,shared
ENSG00000142959,BEST4,shared
ENSG00000142961,MOB3C,shared
ENSG00000143013,LMO4,shared
ENSG00000143028,SYPL2,shared
ENSG00000143032,BARHL2,shared
ENSG00000143033,MTF2,shared
ENSG00000143036,SLC44A3,shared
ENSG00000143061,IGSF3,shared
ENSG00000143067,ZNF697,shared
ENSG00000143079,CTTNBP2NL,shared
ENSG00000143093,STRIP1,shared
ENSG00000143106,PSMA5,shared
ENSG00000143107,FNDC7,shared
ENSG00000143110,C1orf162,shared
ENSG00000143125,PROK1,shared
ENSG00000143126,CELSR2,shared
ENSG00000143127,ITGA10,shared
ENSG00000143147,GPR161,shared
ENSG00000143149,ALDH9A1,shared
ENSG00000143153,ATP1B1,shared
ENSG00000143155,TIPRL,shared
ENSG00000143156,NME7,shared
ENSG00000143157,POGK,shared
ENSG00000143158,MPC2,shared
ENSG00000143162,CREG1,shared
ENSG00000143164,DCAF6,shared
ENSG00000143167,GPA33,shared
ENSG00000143171,RXRG,shared
ENSG00000143178,TBX19,shared
ENSG00000143179,UCK2,shared
ENSG00000143183,TMCO1,shared
ENSG00000143184,XCL1,shared
ENSG00000143185,XCL2,shared
ENSG00000143190,POU2F1,shared
ENSG00000143195,ILDR2,shared
ENSG00000143198,MGST3,shared
ENSG00000143199,ADCY10,shared
ENSG00000143207,COP1,shared
ENSG00000143217,NECTIN4,shared
ENSG00000143222,UFC1,shared
ENSG00000143224,PPOX,shared
ENSG00000143226,FCGR2A,shared
ENSG00000143228,NUF2,shared
ENSG00000143248,RGS5,shared
ENSG00000143252,SDHC,shared
ENSG00000143256,PFDN2,shared
ENSG00000143257,NR1I3,shared
ENSG00000143258,USP21,shared
ENSG00000143294,PRCC,shared
ENSG00000143303,METTL25B,shared
ENSG00000143314,MRPL24,shared
ENSG00000143315,PIGM,shared
ENSG00000143318,CASQ1,shared
ENSG00000143319,ISG20L2,shared
ENSG00000143320,CRABP2,shared
ENSG00000143321,HDGF,shared
ENSG00000143322,ABL2,shared
ENSG00000143324,XPR1,shared
ENSG00000143333,RGS16,shared
ENSG00000143337,TOR1AIP1,shared
ENSG00000143340,FAM163A,shared
ENSG00000143341,HMCN1,shared
ENSG00000143344,RGL1,shared
ENSG00000143353,LYPLAL1,shared
ENSG00000143355,LHX9,shared
ENSG00000143363,PRUNE1,shared
ENSG00000143367,TUFT1,shared
ENSG00000143368,SF3B4,shared
ENSG00000143373,ZNF687,shared
ENSG00000143374,TARS2,shared
ENSG00000143375,CGN,shared
ENSG00000143376,SNX27,shared
ENSG00000143379,SETDB1,shared
ENSG00000143382,ADAMTSL4,shared
ENSG00000143384,MCL1,shared
ENSG00000143387,CTSK,shared
ENSG00000143390,RFX5,shared
ENSG00000143393,PI4KB,shared
ENSG00000143398,PIP5K1A,shared
ENSG00000143401,ANP32E,shared
ENSG00000143409,MINDY1,shared
ENSG00000143412,ANXA9,shared
ENSG00000143416,SELENBP1,shared
ENSG00000143418,CERS2,shared
ENSG00000143420,ENSA,shared
ENSG00000143434,SEMA6C,shared
ENSG00000143436,MRPL9,shared
ENSG00000143437,ARNT,shared
ENSG00000143442,POGZ,shared
ENSG00000143443,C1orf56,shared
ENSG00000143450,OAZ3,shared
ENSG00000143452,HORMAD1,shared
ENSG00000143457,GOLPH3L,shared
ENSG00000143458,GABPB2,shared
ENSG00000143469,SYT14,shared
ENSG00000143473,KCNH1,shared
ENSG00000143476,DTL,shared
ENSG00000143479,DYRK3,shared
ENSG00000143486,EIF2D,shared
ENSG00000143493,INTS7,shared
ENSG00000143494,VASH2,shared
ENSG00000143498,TAF1A,shared
ENSG00000143499,SMYD2,shared
ENSG00000143502,SUSD4,shared
ENSG00000143507,DUSP10,shared
ENSG00000143512,HHIPL2,shared
ENSG00000143514,TP53BP2,shared
ENSG00000143515,ATP8B2,shared
ENSG00000143537,ADAM15,shared
ENSG00000143543,JTB,shared
ENSG00000143545,RAB13,shared
ENSG00000143549,TPM3,shared
ENSG00000143552,NUP210L,shared
ENSG00000143553,SNAPIN,shared
ENSG00000143554,SLC27A3,shared
ENSG00000143569,UBAP2L,shared
ENSG00000143570,SLC39A1,shared
ENSG00000143575,HAX1,shared
ENSG00000143578,CREB3L4,shared
ENSG00000143590,EFNA3,shared
ENSG00000143603,KCNN3,shared
ENSG00000143612,C1orf43,shared
ENSG00000143614,GATAD2B,shared
ENSG00000143621,ILF2,shared
ENSG00000143622,RIT1,shared
ENSG00000143624,INTS3,shared
ENSG00000143630,HCN3,shared
ENSG00000143633,C1orf131,shared
ENSG00000143641,GALNT2,shared
ENSG00000143643,TTC13,shared
ENSG00000143653,SCCPDH,shared
ENSG00000143669,LYST,shared
ENSG00000143674,MAP3K21,shared
ENSG00000143702,CEP170,shared
ENSG00000143727,ACP1,shared
ENSG00000143740,SNAP47,shared
ENSG00000143742,SRP9,shared
ENSG00000143748,NVL,shared
ENSG00000143751,SDE2,shared
ENSG00000143753,DEGS1,shared
ENSG00000143756,FBXO28,shared
ENSG00000143761,ARF1,shared
ENSG00000143771,CNIH4,shared
ENSG00000143772,ITPKB,shared
ENSG00000143774,GUK1,shared
ENSG00000143776,CDC42BPA,shared
ENSG00000143786,CNIH3,shared
ENSG00000143793,C1orf35,shared
ENSG00000143797,MBOAT2,shared
ENSG00000143799,PARP1,shared
ENSG00000143801,PSEN2,shared
ENSG00000143811,PYCR2,shared
ENSG00000143815,LBR,shared
ENSG00000143816,WNT9A,shared
ENSG00000143819,EPHX1,shared
ENSG00000143842,SOX13,shared
ENSG00000143845,ETNK2,shared
ENSG00000143847,PPFIA4,shared
ENSG00000143850,PLEKHA6,shared
ENSG00000143858,SYT2,shared
ENSG00000143862,ARL8A,shared
ENSG00000143867,OSR1,shared
ENSG00000143869,GDF7,shared
ENSG00000143870,PDIA6,shared
ENSG00000143878,RHOB,shared
ENSG00000143882,ATP6V1C2,shared
ENSG00000143889,HNRNPLL,shared
ENSG00000143891,GALM,shared
ENSG00000143919,CAMKMT,shared
ENSG00000143921,ABCG8,shared
ENSG00000143924,EML4,shared
ENSG00000143933,CALM2,shared
ENSG00000143942,CHAC2,shared
ENSG00000143947,RPS27A,shared
ENSG00000143951,WDPCP,shared
ENSG00000143952,VPS54,shared
ENSG00000143970,ASXL2,shared
ENSG00000143971,ETAA1,shared
ENSG00000143977,SNRPG,shared
ENSG00000143994,ABHD1,shared
ENSG00000143995,MEIS1,shared
ENSG00000144021,CIAO1,shared
ENSG00000144026,ZNF514,shared
ENSG00000144028,SNRNP200,shared
ENSG00000144029,MRPS5,shared
ENSG00000144031,ANKRD53,shared
ENSG00000144034,TPRKB,shared
ENSG00000144036,EXOC6B,shared
ENSG00000144040,SFXN5,shared
ENSG00000144043,TEX261,shared
ENSG00000144048,DUSP11,shared
ENSG00000144061,NPHP1,shared
ENSG00000144118,RALB,shared
ENSG00000144120,TMEM177,shared
ENSG00000144134,RABL2A,shared
ENSG00000144136,SLC20A1,shared
ENSG00000144152,FBLN7,shared
ENSG00000144161,ZC3H8,shared
ENSG00000144182,LIPT1,shared
ENSG00000144199,FAHD2B,shared
ENSG00000144214,LYG1,shared
ENSG00000144218,AFF3,shared
ENSG00000144224,UBXN4,shared
ENSG00000144227,NXPH2,shared
ENSG00000144228,SPOPL,shared
ENSG00000144231,POLR2D,shared
ENSG00000144233,AMMECR1L,shared
ENSG00000144278,GALNT13,shared
ENSG00000144283,PKP4,shared
ENSG00000144306,SCRN3,shared
ENSG00000144320,LNPK,shared
ENSG00000144331,ZNF385B,shared
ENSG00000144339,TMEFF2,shared
ENSG00000144354,CDCA7,shared
ENSG00000144355,DLX1,shared
ENSG00000144357,UBR3,shared
ENSG00000144362,PHOSPHO2,shared
ENSG00000144366,GULP1,shared
ENSG00000144369,FAM171B,shared
ENSG00000144381,HSPD1,shared
ENSG00000144395,CCDC150,shared
ENSG00000144401,METTL21A,shared
ENSG00000144426,NBEAL1,shared
